user_id,date,time,region_id,region_poi
518,20160420,2,292,Shopping & Consumer Goods|Dining & Cuisine|Life Services
518,20160420,3,292,Shopping & Consumer Goods|Dining & Cuisine|Life Services
518,20160420,4,292,Shopping & Consumer Goods|Dining & Cuisine|Life Services
518,20160420,5,292,Shopping & Consumer Goods|Dining & Cuisine|Life Services
518,20160420,6,292,Shopping & Consumer Goods|Dining & Cuisine|Life Services
518,20160420,7,292,Shopping & Consumer Goods|Dining & Cuisine|Life Services
518,20160420,8,385,Shopping & Consumer Goods|Life Services|Companies & Enterprises
518,20160420,9,385,Shopping & Consumer Goods|Life Services|Companies & Enterprises
518,20160420,10,385,Shopping & Consumer Goods|Life Services|Companies & Enterprises
518,20160420,11,385,Shopping & Consumer Goods|Life Services|Companies & Enterprises
518,20160420,12,312,Shopping & Consumer Goods|Dining & Cuisine|Life Services
518,20160420,13,312,Shopping & Consumer Goods|Dining & Cuisine|Life Services
518,20160420,14,385,Shopping & Consumer Goods|Life Services|Companies & Enterprises
518,20160420,15,385,Shopping & Consumer Goods|Life Services|Companies & Enterprises
518,20160420,16,385,Shopping & Consumer Goods|Life Services|Companies & Enterprises
518,20160420,17,385,Shopping & Consumer Goods|Life Services|Companies & Enterprises
518,20160420,18,385,Shopping & Consumer Goods|Life Services|Companies & Enterprises
518,20160420,19,385,Shopping & Consumer Goods|Life Services|Companies & Enterprises
518,20160420,20,385,Shopping & Consumer Goods|Life Services|Companies & Enterprises
518,20160420,21,385,Shopping & Consumer Goods|Life Services|Companies & Enterprises
518,20160420,22,385,Shopping & Consumer Goods|Life Services|Companies & Enterprises
518,20160420,23,385,Shopping & Consumer Goods|Life Services|Companies & Enterprises
519,20160420,0,229,Shopping & Consumer Goods|Dining & Cuisine|Life Services
519,20160420,1,229,Shopping & Consumer Goods|Dining & Cuisine|Life Services
519,20160420,2,229,Shopping & Consumer Goods|Dining & Cuisine|Life Services
519,20160420,3,229,Shopping & Consumer Goods|Dining & Cuisine|Life Services
519,20160420,4,229,Shopping & Consumer Goods|Dining & Cuisine|Life Services
519,20160420,5,229,Shopping & Consumer Goods|Dining & Cuisine|Life Services
519,20160420,6,229,Shopping & Consumer Goods|Dining & Cuisine|Life Services
519,20160420,7,229,Shopping & Consumer Goods|Dining & Cuisine|Life Services
519,20160420,8,229,Shopping & Consumer Goods|Dining & Cuisine|Life Services
519,20160420,9,229,Shopping & Consumer Goods|Dining & Cuisine|Life Services
519,20160420,10,229,Shopping & Consumer Goods|Dining & Cuisine|Life Services
519,20160420,11,229,Shopping & Consumer Goods|Dining & Cuisine|Life Services
519,20160420,12,229,Shopping & Consumer Goods|Dining & Cuisine|Life Services
519,20160420,13,229,Shopping & Consumer Goods|Dining & Cuisine|Life Services
519,20160420,14,229,Shopping & Consumer Goods|Dining & Cuisine|Life Services
519,20160420,15,229,Shopping & Consumer Goods|Dining & Cuisine|Life Services
519,20160420,16,229,Shopping & Consumer Goods|Dining & Cuisine|Life Services
519,20160420,17,328,Dining & Cuisine|Shopping & Consumer Goods|Life Services
519,20160420,18,328,Dining & Cuisine|Shopping & Consumer Goods|Life Services
519,20160420,19,328,Dining & Cuisine|Shopping & Consumer Goods|Life Services
519,20160420,20,328,Dining & Cuisine|Shopping & Consumer Goods|Life Services
519,20160420,21,328,Dining & Cuisine|Shopping & Consumer Goods|Life Services
519,20160420,22,328,Dining & Cuisine|Shopping & Consumer Goods|Life Services
519,20160420,23,328,Dining & Cuisine|Shopping & Consumer Goods|Life Services
520,20160420,0,269,Shopping & Consumer Goods|Dining & Cuisine|Life Services
520,20160420,1,269,Shopping & Consumer Goods|Dining & Cuisine|Life Services
520,20160420,2,269,Shopping & Consumer Goods|Dining & Cuisine|Life Services
520,20160420,3,269,Shopping & Consumer Goods|Dining & Cuisine|Life Services
520,20160420,4,269,Shopping & Consumer Goods|Dining & Cuisine|Life Services
520,20160420,5,269,Shopping & Consumer Goods|Dining & Cuisine|Life Services
520,20160420,6,269,Shopping & Consumer Goods|Dining & Cuisine|Life Services
520,20160420,7,269,Shopping & Consumer Goods|Dining & Cuisine|Life Services
520,20160420,8,269,Shopping & Consumer Goods|Dining & Cuisine|Life Services
520,20160420,9,269,Shopping & Consumer Goods|Dining & Cuisine|Life Services
520,20160420,10,269,Shopping & Consumer Goods|Dining & Cuisine|Life Services
520,20160420,11,269,Shopping & Consumer Goods|Dining & Cuisine|Life Services
520,20160420,12,269,Shopping & Consumer Goods|Dining & Cuisine|Life Services
520,20160420,13,269,Shopping & Consumer Goods|Dining & Cuisine|Life Services
520,20160420,14,269,Shopping & Consumer Goods|Dining & Cuisine|Life Services
520,20160420,15,269,Shopping & Consumer Goods|Dining & Cuisine|Life Services
520,20160420,16,269,Shopping & Consumer Goods|Dining & Cuisine|Life Services
520,20160420,17,269,Shopping & Consumer Goods|Dining & Cuisine|Life Services
520,20160420,18,269,Shopping & Consumer Goods|Dining & Cuisine|Life Services
520,20160420,19,269,Shopping & Consumer Goods|Dining & Cuisine|Life Services
520,20160420,20,269,Shopping & Consumer Goods|Dining & Cuisine|Life Services
520,20160420,21,5,Dining & Cuisine|Transportation Facilities|Companies & Enterprises
520,20160420,22,5,Dining & Cuisine|Transportation Facilities|Companies & Enterprises
520,20160420,23,5,Dining & Cuisine|Transportation Facilities|Companies & Enterprises
526,20160420,0,61,Companies & Enterprises|Shopping & Consumer Goods|Dining & Cuisine
526,20160420,1,61,Companies & Enterprises|Shopping & Consumer Goods|Dining & Cuisine
526,20160420,2,61,Companies & Enterprises|Shopping & Consumer Goods|Dining & Cuisine
526,20160420,3,61,Companies & Enterprises|Shopping & Consumer Goods|Dining & Cuisine
526,20160420,4,61,Companies & Enterprises|Shopping & Consumer Goods|Dining & Cuisine
526,20160420,5,61,Companies & Enterprises|Shopping & Consumer Goods|Dining & Cuisine
526,20160420,6,61,Companies & Enterprises|Shopping & Consumer Goods|Dining & Cuisine
526,20160420,7,61,Companies & Enterprises|Shopping & Consumer Goods|Dining & Cuisine
526,20160420,8,287,Shopping & Consumer Goods|Dining & Cuisine|Companies & Enterprises
526,20160420,9,287,Shopping & Consumer Goods|Dining & Cuisine|Companies & Enterprises
526,20160420,10,287,Shopping & Consumer Goods|Dining & Cuisine|Companies & Enterprises
526,20160420,11,287,Shopping & Consumer Goods|Dining & Cuisine|Companies & Enterprises
526,20160420,12,287,Shopping & Consumer Goods|Dining & Cuisine|Companies & Enterprises
526,20160420,13,287,Shopping & Consumer Goods|Dining & Cuisine|Companies & Enterprises
526,20160420,14,287,Shopping & Consumer Goods|Dining & Cuisine|Companies & Enterprises
526,20160420,15,229,Shopping & Consumer Goods|Dining & Cuisine|Life Services
526,20160420,16,289,Shopping & Consumer Goods|Dining & Cuisine|Life Services
526,20160420,17,267,Shopping & Consumer Goods|Transportation Facilities|Dining & Cuisine
526,20160420,18,267,Shopping & Consumer Goods|Transportation Facilities|Dining & Cuisine
526,20160420,19,248,Shopping & Consumer Goods|Dining & Cuisine|Life Services
526,20160420,20,248,Shopping & Consumer Goods|Dining & Cuisine|Life Services
526,20160420,21,269,Shopping & Consumer Goods|Dining & Cuisine|Life Services
526,20160420,22,290,Shopping & Consumer Goods|Dining & Cuisine|Life Services
526,20160420,23,290,Shopping & Consumer Goods|Dining & Cuisine|Life Services
532,20160420,0,290,Shopping & Consumer Goods|Dining & Cuisine|Life Services
532,20160420,1,290,Shopping & Consumer Goods|Dining & Cuisine|Life Services
532,20160420,2,290,Shopping & Consumer Goods|Dining & Cuisine|Life Services
532,20160420,3,290,Shopping & Consumer Goods|Dining & Cuisine|Life Services
532,20160420,4,290,Shopping & Consumer Goods|Dining & Cuisine|Life Services
532,20160420,5,330,Shopping & Consumer Goods|Dining & Cuisine|Life Services
532,20160420,6,290,Shopping & Consumer Goods|Dining & Cuisine|Life Services
532,20160420,7,83,Shopping & Consumer Goods|Dining & Cuisine|Life Services
532,20160420,8,272,Shopping & Consumer Goods|Dining & Cuisine|Life Services
532,20160420,9,312,Shopping & Consumer Goods|Dining & Cuisine|Life Services
532,20160420,10,312,Shopping & Consumer Goods|Dining & Cuisine|Life Services
532,20160420,11,60,Shopping & Consumer Goods|Dining & Cuisine|Companies & Enterprises
532,20160420,12,330,Shopping & Consumer Goods|Dining & Cuisine|Life Services
532,20160420,13,228,Shopping & Consumer Goods|Life Services|Dining & Cuisine
532,20160420,14,228,Shopping & Consumer Goods|Life Services|Dining & Cuisine
532,20160420,15,272,Shopping & Consumer Goods|Dining & Cuisine|Life Services
532,20160420,16,292,Shopping & Consumer Goods|Dining & Cuisine|Life Services
532,20160420,17,190,Automotive|Companies & Enterprises|Shopping & Consumer Goods
532,20160420,18,275,Shopping & Consumer Goods|Life Services|Dining & Cuisine
532,20160420,19,188,Companies & Enterprises|Shopping & Consumer Goods|Life Services
532,20160420,20,291,Shopping & Consumer Goods|Dining & Cuisine|Life Services
532,20160420,21,230,Shopping & Consumer Goods|Dining & Cuisine|Life Services
532,20160420,22,330,Shopping & Consumer Goods|Dining & Cuisine|Life Services
532,20160420,23,330,Shopping & Consumer Goods|Dining & Cuisine|Life Services
537,20160420,0,208,Shopping & Consumer Goods|Dining & Cuisine|Life Services
537,20160420,1,208,Shopping & Consumer Goods|Dining & Cuisine|Life Services
537,20160420,2,208,Shopping & Consumer Goods|Dining & Cuisine|Life Services
537,20160420,3,208,Shopping & Consumer Goods|Dining & Cuisine|Life Services
537,20160420,4,208,Shopping & Consumer Goods|Dining & Cuisine|Life Services
537,20160420,5,208,Shopping & Consumer Goods|Dining & Cuisine|Life Services
537,20160420,6,208,Shopping & Consumer Goods|Dining & Cuisine|Life Services
537,20160420,7,208,Shopping & Consumer Goods|Dining & Cuisine|Life Services
537,20160420,8,208,Shopping & Consumer Goods|Dining & Cuisine|Life Services
537,20160420,9,208,Shopping & Consumer Goods|Dining & Cuisine|Life Services
537,20160420,10,208,Shopping & Consumer Goods|Dining & Cuisine|Life Services
537,20160420,11,208,Shopping & Consumer Goods|Dining & Cuisine|Life Services
537,20160420,12,163,Shopping & Consumer Goods|Life Services|Dining & Cuisine
537,20160420,13,266,Life Services|Shopping & Consumer Goods|Dining & Cuisine
537,20160420,14,348,Shopping & Consumer Goods|Dining & Cuisine|Life Services
537,20160420,15,62,Transportation Facilities|Leisure & Entertainment|Life Services
537,20160420,16,244,Shopping & Consumer Goods|Life Services|Transportation Facilities
537,20160420,17,244,Shopping & Consumer Goods|Life Services|Transportation Facilities
537,20160420,18,244,Shopping & Consumer Goods|Life Services|Transportation Facilities
537,20160420,19,244,Shopping & Consumer Goods|Life Services|Transportation Facilities
537,20160420,20,244,Shopping & Consumer Goods|Life Services|Transportation Facilities
537,20160420,21,244,Shopping & Consumer Goods|Life Services|Transportation Facilities
537,20160420,22,289,Shopping & Consumer Goods|Dining & Cuisine|Life Services
537,20160420,23,249,Shopping & Consumer Goods|Companies & Enterprises|Dining & Cuisine
540,20160420,0,271,Shopping & Consumer Goods|Dining & Cuisine|Life Services
540,20160420,1,271,Shopping & Consumer Goods|Dining & Cuisine|Life Services
540,20160420,2,271,Shopping & Consumer Goods|Dining & Cuisine|Life Services
540,20160420,3,271,Shopping & Consumer Goods|Dining & Cuisine|Life Services
540,20160420,4,271,Shopping & Consumer Goods|Dining & Cuisine|Life Services
540,20160420,5,271,Shopping & Consumer Goods|Dining & Cuisine|Life Services
540,20160420,6,271,Shopping & Consumer Goods|Dining & Cuisine|Life Services
540,20160420,7,271,Shopping & Consumer Goods|Dining & Cuisine|Life Services
540,20160420,8,271,Shopping & Consumer Goods|Dining & Cuisine|Life Services
540,20160420,9,271,Shopping & Consumer Goods|Dining & Cuisine|Life Services
540,20160420,10,271,Shopping & Consumer Goods|Dining & Cuisine|Life Services
540,20160420,11,271,Shopping & Consumer Goods|Dining & Cuisine|Life Services
540,20160420,12,271,Shopping & Consumer Goods|Dining & Cuisine|Life Services
540,20160420,13,271,Shopping & Consumer Goods|Dining & Cuisine|Life Services
540,20160420,14,271,Shopping & Consumer Goods|Dining & Cuisine|Life Services
540,20160420,15,271,Shopping & Consumer Goods|Dining & Cuisine|Life Services
540,20160420,16,303,Shopping & Consumer Goods|Dining & Cuisine|Life Services
540,20160420,17,347,Companies & Enterprises|Shopping & Consumer Goods|Life Services
540,20160420,18,347,Companies & Enterprises|Shopping & Consumer Goods|Life Services
540,20160420,19,287,Shopping & Consumer Goods|Dining & Cuisine|Companies & Enterprises
540,20160420,20,271,Shopping & Consumer Goods|Dining & Cuisine|Life Services
540,20160420,21,271,Shopping & Consumer Goods|Dining & Cuisine|Life Services
540,20160420,22,252,Shopping & Consumer Goods|Life Services|Dining & Cuisine
540,20160420,23,252,Shopping & Consumer Goods|Life Services|Dining & Cuisine
546,20160420,0,271,Shopping & Consumer Goods|Dining & Cuisine|Life Services
546,20160420,1,271,Shopping & Consumer Goods|Dining & Cuisine|Life Services
546,20160420,2,271,Shopping & Consumer Goods|Dining & Cuisine|Life Services
546,20160420,3,271,Shopping & Consumer Goods|Dining & Cuisine|Life Services
546,20160420,4,271,Shopping & Consumer Goods|Dining & Cuisine|Life Services
546,20160420,5,271,Shopping & Consumer Goods|Dining & Cuisine|Life Services
546,20160420,6,228,Shopping & Consumer Goods|Life Services|Dining & Cuisine
546,20160420,7,61,Companies & Enterprises|Shopping & Consumer Goods|Dining & Cuisine
546,20160420,8,269,Shopping & Consumer Goods|Dining & Cuisine|Life Services
546,20160420,9,61,Companies & Enterprises|Shopping & Consumer Goods|Dining & Cuisine
546,20160420,10,313,Shopping & Consumer Goods|Life Services|Dining & Cuisine
546,20160420,11,61,Companies & Enterprises|Shopping & Consumer Goods|Dining & Cuisine
546,20160420,12,248,Shopping & Consumer Goods|Dining & Cuisine|Life Services
546,20160420,13,248,Shopping & Consumer Goods|Dining & Cuisine|Life Services
546,20160420,14,248,Shopping & Consumer Goods|Dining & Cuisine|Life Services
546,20160420,15,248,Shopping & Consumer Goods|Dining & Cuisine|Life Services
546,20160420,16,248,Shopping & Consumer Goods|Dining & Cuisine|Life Services
546,20160420,17,267,Shopping & Consumer Goods|Transportation Facilities|Dining & Cuisine
546,20160420,18,267,Shopping & Consumer Goods|Transportation Facilities|Dining & Cuisine
546,20160420,19,267,Shopping & Consumer Goods|Transportation Facilities|Dining & Cuisine
546,20160420,20,267,Shopping & Consumer Goods|Transportation Facilities|Dining & Cuisine
546,20160420,21,271,Shopping & Consumer Goods|Dining & Cuisine|Life Services
546,20160420,22,271,Shopping & Consumer Goods|Dining & Cuisine|Life Services
546,20160420,23,271,Shopping & Consumer Goods|Dining & Cuisine|Life Services
572,20160420,0,226,Shopping & Consumer Goods|Companies & Enterprises|Dining & Cuisine
572,20160420,1,226,Shopping & Consumer Goods|Companies & Enterprises|Dining & Cuisine
572,20160420,2,226,Shopping & Consumer Goods|Companies & Enterprises|Dining & Cuisine
572,20160420,3,226,Shopping & Consumer Goods|Companies & Enterprises|Dining & Cuisine
572,20160420,4,226,Shopping & Consumer Goods|Companies & Enterprises|Dining & Cuisine
572,20160420,5,226,Shopping & Consumer Goods|Companies & Enterprises|Dining & Cuisine
572,20160420,6,226,Shopping & Consumer Goods|Companies & Enterprises|Dining & Cuisine
572,20160420,7,226,Shopping & Consumer Goods|Companies & Enterprises|Dining & Cuisine
572,20160420,8,226,Shopping & Consumer Goods|Companies & Enterprises|Dining & Cuisine
572,20160420,9,226,Shopping & Consumer Goods|Companies & Enterprises|Dining & Cuisine
572,20160420,10,226,Shopping & Consumer Goods|Companies & Enterprises|Dining & Cuisine
572,20160420,11,226,Shopping & Consumer Goods|Companies & Enterprises|Dining & Cuisine
572,20160420,12,226,Shopping & Consumer Goods|Companies & Enterprises|Dining & Cuisine
572,20160420,13,226,Shopping & Consumer Goods|Companies & Enterprises|Dining & Cuisine
572,20160420,14,226,Shopping & Consumer Goods|Companies & Enterprises|Dining & Cuisine
572,20160420,15,226,Shopping & Consumer Goods|Companies & Enterprises|Dining & Cuisine
572,20160420,16,226,Shopping & Consumer Goods|Companies & Enterprises|Dining & Cuisine
572,20160420,17,266,Life Services|Shopping & Consumer Goods|Dining & Cuisine
572,20160420,18,266,Life Services|Shopping & Consumer Goods|Dining & Cuisine
572,20160420,19,266,Life Services|Shopping & Consumer Goods|Dining & Cuisine
572,20160420,20,266,Life Services|Shopping & Consumer Goods|Dining & Cuisine
572,20160420,21,266,Life Services|Shopping & Consumer Goods|Dining & Cuisine
572,20160420,22,266,Life Services|Shopping & Consumer Goods|Dining & Cuisine
572,20160420,23,266,Life Services|Shopping & Consumer Goods|Dining & Cuisine
575,20160420,0,270,Shopping & Consumer Goods|Dining & Cuisine|Life Services
575,20160420,1,270,Shopping & Consumer Goods|Dining & Cuisine|Life Services
575,20160420,2,270,Shopping & Consumer Goods|Dining & Cuisine|Life Services
575,20160420,3,270,Shopping & Consumer Goods|Dining & Cuisine|Life Services
575,20160420,4,270,Shopping & Consumer Goods|Dining & Cuisine|Life Services
575,20160420,5,270,Shopping & Consumer Goods|Dining & Cuisine|Life Services
575,20160420,6,270,Shopping & Consumer Goods|Dining & Cuisine|Life Services
575,20160420,7,270,Shopping & Consumer Goods|Dining & Cuisine|Life Services
575,20160420,8,270,Shopping & Consumer Goods|Dining & Cuisine|Life Services
575,20160420,9,270,Shopping & Consumer Goods|Dining & Cuisine|Life Services
575,20160420,10,270,Shopping & Consumer Goods|Dining & Cuisine|Life Services
575,20160420,11,310,Shopping & Consumer Goods|Dining & Cuisine|Life Services
575,20160420,12,291,Shopping & Consumer Goods|Dining & Cuisine|Life Services
575,20160420,13,276,Shopping & Consumer Goods|Life Services|Dining & Cuisine
575,20160420,14,291,Shopping & Consumer Goods|Dining & Cuisine|Life Services
575,20160420,15,290,Shopping & Consumer Goods|Dining & Cuisine|Life Services
575,20160420,16,290,Shopping & Consumer Goods|Dining & Cuisine|Life Services
575,20160420,17,290,Shopping & Consumer Goods|Dining & Cuisine|Life Services
575,20160420,18,292,Shopping & Consumer Goods|Dining & Cuisine|Life Services
575,20160420,19,309,Shopping & Consumer Goods|Life Services|Dining & Cuisine
575,20160420,20,309,Shopping & Consumer Goods|Life Services|Dining & Cuisine
575,20160420,21,309,Shopping & Consumer Goods|Life Services|Dining & Cuisine
575,20160420,22,309,Shopping & Consumer Goods|Life Services|Dining & Cuisine
575,20160420,23,309,Shopping & Consumer Goods|Life Services|Dining & Cuisine
576,20160420,0,308,Shopping & Consumer Goods|Companies & Enterprises|Life Services
576,20160420,1,308,Shopping & Consumer Goods|Companies & Enterprises|Life Services
576,20160420,2,308,Shopping & Consumer Goods|Companies & Enterprises|Life Services
576,20160420,3,308,Shopping & Consumer Goods|Companies & Enterprises|Life Services
576,20160420,4,308,Shopping & Consumer Goods|Companies & Enterprises|Life Services
576,20160420,5,308,Shopping & Consumer Goods|Companies & Enterprises|Life Services
576,20160420,6,308,Shopping & Consumer Goods|Companies & Enterprises|Life Services
576,20160420,7,308,Shopping & Consumer Goods|Companies & Enterprises|Life Services
576,20160420,8,363,Companies & Enterprises|Shopping & Consumer Goods|Life Services
576,20160420,9,363,Companies & Enterprises|Shopping & Consumer Goods|Life Services
576,20160420,10,363,Companies & Enterprises|Shopping & Consumer Goods|Life Services
576,20160420,11,363,Companies & Enterprises|Shopping & Consumer Goods|Life Services
576,20160420,12,363,Companies & Enterprises|Shopping & Consumer Goods|Life Services
576,20160420,13,363,Companies & Enterprises|Shopping & Consumer Goods|Life Services
576,20160420,14,266,Life Services|Shopping & Consumer Goods|Dining & Cuisine
576,20160420,15,308,Shopping & Consumer Goods|Companies & Enterprises|Life Services
576,20160420,16,367,Dining & Cuisine|Shopping & Consumer Goods|Life Services
576,20160420,17,291,Shopping & Consumer Goods|Dining & Cuisine|Life Services
576,20160420,18,331,Dining & Cuisine|Shopping & Consumer Goods|Life Services
576,20160420,19,373,Life Services|Companies & Enterprises|Commercial & Residential
576,20160420,20,208,Shopping & Consumer Goods|Dining & Cuisine|Life Services
576,20160420,21,208,Shopping & Consumer Goods|Dining & Cuisine|Life Services
576,20160420,22,208,Shopping & Consumer Goods|Dining & Cuisine|Life Services
576,20160420,23,308,Shopping & Consumer Goods|Companies & Enterprises|Life Services
579,20160420,0,251,Shopping & Consumer Goods|Dining & Cuisine|Life Services
579,20160420,1,311,Shopping & Consumer Goods|Dining & Cuisine|Life Services
579,20160420,2,311,Shopping & Consumer Goods|Dining & Cuisine|Life Services
579,20160420,3,311,Shopping & Consumer Goods|Dining & Cuisine|Life Services
579,20160420,4,311,Shopping & Consumer Goods|Dining & Cuisine|Life Services
579,20160420,5,287,Shopping & Consumer Goods|Dining & Cuisine|Companies & Enterprises
579,20160420,6,187,Shopping & Consumer Goods|Dining & Cuisine|Life Services
579,20160420,7,328,Dining & Cuisine|Shopping & Consumer Goods|Life Services
579,20160420,8,291,Shopping & Consumer Goods|Dining & Cuisine|Life Services
579,20160420,9,269,Shopping & Consumer Goods|Dining & Cuisine|Life Services
579,20160420,10,348,Shopping & Consumer Goods|Dining & Cuisine|Life Services
579,20160420,11,147,Companies & Enterprises|Shopping & Consumer Goods|Life Services
579,20160420,12,147,Companies & Enterprises|Shopping & Consumer Goods|Life Services
579,20160420,13,270,Shopping & Consumer Goods|Dining & Cuisine|Life Services
579,20160420,14,269,Shopping & Consumer Goods|Dining & Cuisine|Life Services
579,20160420,15,250,Shopping & Consumer Goods|Dining & Cuisine|Life Services
579,20160420,16,251,Shopping & Consumer Goods|Dining & Cuisine|Life Services
579,20160420,17,326,Companies & Enterprises|Shopping & Consumer Goods|Life Services
579,20160420,18,269,Shopping & Consumer Goods|Dining & Cuisine|Life Services
579,20160420,19,269,Shopping & Consumer Goods|Dining & Cuisine|Life Services
579,20160420,20,208,Shopping & Consumer Goods|Dining & Cuisine|Life Services
579,20160420,21,269,Shopping & Consumer Goods|Dining & Cuisine|Life Services
579,20160420,22,269,Shopping & Consumer Goods|Dining & Cuisine|Life Services
579,20160420,23,269,Shopping & Consumer Goods|Dining & Cuisine|Life Services
582,20160420,0,220,Transportation Facilities|Automotive|Life Services
582,20160420,1,220,Transportation Facilities|Automotive|Life Services
582,20160420,2,220,Transportation Facilities|Automotive|Life Services
582,20160420,3,220,Transportation Facilities|Automotive|Life Services
582,20160420,4,220,Transportation Facilities|Automotive|Life Services
582,20160420,5,220,Transportation Facilities|Automotive|Life Services
582,20160420,6,220,Transportation Facilities|Automotive|Life Services
582,20160420,7,220,Transportation Facilities|Automotive|Life Services
582,20160420,8,220,Transportation Facilities|Automotive|Life Services
582,20160420,9,220,Transportation Facilities|Automotive|Life Services
582,20160420,10,220,Transportation Facilities|Automotive|Life Services
582,20160420,11,329,Shopping & Consumer Goods|Dining & Cuisine|Companies & Enterprises
582,20160420,12,329,Shopping & Consumer Goods|Dining & Cuisine|Companies & Enterprises
582,20160420,13,289,Shopping & Consumer Goods|Dining & Cuisine|Life Services
582,20160420,14,289,Shopping & Consumer Goods|Dining & Cuisine|Life Services
582,20160420,15,289,Shopping & Consumer Goods|Dining & Cuisine|Life Services
582,20160420,16,313,Shopping & Consumer Goods|Life Services|Dining & Cuisine
582,20160420,17,292,Shopping & Consumer Goods|Dining & Cuisine|Life Services
582,20160420,18,390,Companies & Enterprises|Dining & Cuisine|Shopping & Consumer Goods
582,20160420,19,274,Companies & Enterprises|Dining & Cuisine|Shopping & Consumer Goods
582,20160420,20,390,Companies & Enterprises|Dining & Cuisine|Shopping & Consumer Goods
582,20160420,21,293,Shopping & Consumer Goods|Dining & Cuisine|Life Services
582,20160420,22,311,Shopping & Consumer Goods|Dining & Cuisine|Life Services
582,20160420,23,311,Shopping & Consumer Goods|Dining & Cuisine|Life Services
584,20160420,0,270,Shopping & Consumer Goods|Dining & Cuisine|Life Services
584,20160420,1,270,Shopping & Consumer Goods|Dining & Cuisine|Life Services
584,20160420,2,270,Shopping & Consumer Goods|Dining & Cuisine|Life Services
584,20160420,3,270,Shopping & Consumer Goods|Dining & Cuisine|Life Services
584,20160420,4,270,Shopping & Consumer Goods|Dining & Cuisine|Life Services
584,20160420,5,270,Shopping & Consumer Goods|Dining & Cuisine|Life Services
584,20160420,6,270,Shopping & Consumer Goods|Dining & Cuisine|Life Services
584,20160420,7,270,Shopping & Consumer Goods|Dining & Cuisine|Life Services
584,20160420,8,270,Shopping & Consumer Goods|Dining & Cuisine|Life Services
584,20160420,9,270,Shopping & Consumer Goods|Dining & Cuisine|Life Services
584,20160420,10,270,Shopping & Consumer Goods|Dining & Cuisine|Life Services
584,20160420,11,274,Companies & Enterprises|Dining & Cuisine|Shopping & Consumer Goods
584,20160420,12,274,Companies & Enterprises|Dining & Cuisine|Shopping & Consumer Goods
584,20160420,13,274,Companies & Enterprises|Dining & Cuisine|Shopping & Consumer Goods
584,20160420,14,274,Companies & Enterprises|Dining & Cuisine|Shopping & Consumer Goods
584,20160420,15,274,Companies & Enterprises|Dining & Cuisine|Shopping & Consumer Goods
584,20160420,16,274,Companies & Enterprises|Dining & Cuisine|Shopping & Consumer Goods
584,20160420,17,274,Companies & Enterprises|Dining & Cuisine|Shopping & Consumer Goods
584,20160420,18,274,Companies & Enterprises|Dining & Cuisine|Shopping & Consumer Goods
584,20160420,19,248,Shopping & Consumer Goods|Dining & Cuisine|Life Services
584,20160420,20,248,Shopping & Consumer Goods|Dining & Cuisine|Life Services
584,20160420,21,270,Shopping & Consumer Goods|Dining & Cuisine|Life Services
584,20160420,22,271,Shopping & Consumer Goods|Dining & Cuisine|Life Services
584,20160420,23,311,Shopping & Consumer Goods|Dining & Cuisine|Life Services
585,20160420,0,245,Shopping & Consumer Goods|Dining & Cuisine|Life Services
585,20160420,1,245,Shopping & Consumer Goods|Dining & Cuisine|Life Services
585,20160420,2,245,Shopping & Consumer Goods|Dining & Cuisine|Life Services
585,20160420,3,245,Shopping & Consumer Goods|Dining & Cuisine|Life Services
585,20160420,4,245,Shopping & Consumer Goods|Dining & Cuisine|Life Services
585,20160420,5,245,Shopping & Consumer Goods|Dining & Cuisine|Life Services
585,20160420,6,245,Shopping & Consumer Goods|Dining & Cuisine|Life Services
585,20160420,7,245,Shopping & Consumer Goods|Dining & Cuisine|Life Services
585,20160420,8,329,Shopping & Consumer Goods|Dining & Cuisine|Companies & Enterprises
585,20160420,9,87,Shopping & Consumer Goods|Companies & Enterprises|Dining & Cuisine
585,20160420,10,28,Companies & Enterprises|Automotive|Transportation Facilities
585,20160420,11,343,Shopping & Consumer Goods|Dining & Cuisine|Companies & Enterprises
585,20160420,12,329,Shopping & Consumer Goods|Dining & Cuisine|Companies & Enterprises
585,20160420,13,290,Shopping & Consumer Goods|Dining & Cuisine|Life Services
585,20160420,14,290,Shopping & Consumer Goods|Dining & Cuisine|Life Services
585,20160420,15,290,Shopping & Consumer Goods|Dining & Cuisine|Life Services
585,20160420,16,290,Shopping & Consumer Goods|Dining & Cuisine|Life Services
585,20160420,17,290,Shopping & Consumer Goods|Dining & Cuisine|Life Services
585,20160420,18,308,Shopping & Consumer Goods|Companies & Enterprises|Life Services
585,20160420,19,344,Companies & Enterprises|Transportation Facilities|Life Services
585,20160420,20,344,Companies & Enterprises|Transportation Facilities|Life Services
585,20160420,21,344,Companies & Enterprises|Transportation Facilities|Life Services
585,20160420,22,344,Companies & Enterprises|Transportation Facilities|Life Services
585,20160420,23,344,Companies & Enterprises|Transportation Facilities|Life Services
590,20160420,0,207,Companies & Enterprises|Shopping & Consumer Goods|Dining & Cuisine
590,20160420,1,207,Companies & Enterprises|Shopping & Consumer Goods|Dining & Cuisine
590,20160420,2,207,Companies & Enterprises|Shopping & Consumer Goods|Dining & Cuisine
590,20160420,3,207,Companies & Enterprises|Shopping & Consumer Goods|Dining & Cuisine
